order_id,merchant_id,customer_id,order_date,accepted_flag,cancelled_flag,completed_flag,merchant_delay_flag,late_delivery_flag,defect_flag,complaint_flag,prep_time_minutes,customer_rating,refund_requested_flag,refund_amount,merchant_dispute_flag,gross_sales,promo_discount,commission_rate,commission_amount,merchant_cost,merchant_profit,new_customer_flag,repeat_customer_flag,payment_failed_flag
O00000167,M00004,C0187686,2026-05-12,1,0,1,0,0,0,0,16.88,5.0,0,0.0,0,22.22,0.0,0.2495,5.54,15.48,1.2,0,1,0
O00000168,M00004,C0119043,2026-05-12,1,0,1,0,0,0,0,21.92,4.0,0,0.0,0,48.67,0.0,0.15,7.3,24.16,17.22,0,1,0
O00000169,M00004,C0119977,2026-05-12,1,0,1,0,0,0,0,24.39,5.0,0,0.0,0,27.38,0.0,0.2302,6.3,16.15,4.92,1,0,0
O00000170,M00004,C0190086,2026-05-12,1,0,1,0,0,0,0,26.84,4.0,0,0.0,0,29.78,0.0,0.2796,8.33,13.39,8.07,0,1,0
O00000171,M00004,C0031041,2026-05-13,1,0,1,0,0,1,0,26.36,4.0,0,0.0,0,24.45,0.0,0.2634,6.44,12.09,5.92,0,1,0
O00000172,M00004,C0150839,2026-05-15,1,0,1,0,0,0,0,25.25,4.0,0,0.0,0,13.92,2.53,0.316,4.4,7.98,-0.98,0,1,0
O00000173,M00004,C0003083,2026-05-17,1,0,1,0,0,0,0,19.12,3.0,0,0.0,0,22.58,0.0,0.2563,5.79,13.14,3.66,0,1,0
O00000174,M00004,C0170978,2026-05-20,1,0,1,0,0,0,0,28.53,4.0,0,0.0,0,27.18,0.0,0.297,8.07,15.62,3.49,1,0,0
O00000175,M00004,C0004040,2026-05-21,1,0,1,1,0,0,0,20.77,4.0,0,0.0,0,25.6,0.0,0.2547,6.52,14.41,4.68,0,1,0
O00000176,M00004,C0082486,2026-05-21,1,0,1,0,0,0,1,30.95,4.0,1,13.61,0,25.31,5.62,0.2361,5.98,14.73,-1.02,0,1,0
O00000177,M00004,C0039281,2026-05-22,1,0,1,0,1,0,0,17.99,4.0,0,0.0,0,17.88,0.0,0.2286,4.09,10.95,2.84,0,1,0
O00000178,M00004,C0139303,2026-05-22,1,0,1,0,0,0,0,23.78,5.0,0,0.0,0,13.13,0.0,0.2173,2.85,7.04,3.24,0,1,0
O00000179,M00004,C0098614,2026-05-22,1,0,1,0,0,0,0,8.76,5.0,0,0.0,0,28.95,0.0,0.282,8.17,17.74,3.05,1,0,0
O00000180,M00004,C0030606,2026-05-23,1,0,1,0,0,0,0,26.3,3.0,0,0.0,1,35.29,0.0,0.2833,10.0,16.67,8.62,0,1,0
O00000181,M00004,C0175957,2026-05-24,1,0,1,0,0,0,0,28.08,4.0,0,0.0,0,31.64,0.0,0.3205,10.14,19.71,1.79,0,1,0
O00000182,M00004,C0152988,2026-05-28,1,0,1,0,0,0,0,18.61,5.0,1,14.04,0,21.38,0.0,0.2619,5.6,12.46,3.32,0,1,0
O00000183,M00004,C0162172,2026-05-29,1,0,1,0,0,1,0,19.35,5.0,0,0.0,0,18.69,0.0,0.1916,3.58,10.59,4.52,0,1,0
O00000184,M00004,C0059534,2026-06-06,1,0,1,0,1,0,1,27.91,3.0,1,48.86,0,51.83,0.0,0.2267,11.75,26.9,13.17,1,0,0
O00000185,M00004,C0140178,2026-06-09,1,0,1,0,1,0,0,22.7,4.0,0,0.0,0,14.87,2.14,0.2677,3.98,8.67,0.07,0,1,0
O00000186,M00004,C0187721,2026-06-10,1,0,1,0,0,0,0,20.16,3.0,0,0.0,0,17.54,0.0,0.2318,4.07,9.37,4.11,0,1,0
O00000187,M00004,C0062552,2026-06-11,1,0,1,0,0,1,0,14.7,4.0,1,12.16,0,21.19,0.0,0.2469,5.23,8.13,7.82,0,1,0
O00000188,M00004,C0154502,2026-06-12,1,0,1,0,0,0,0,29.17,4.0,0,0.0,0,16.4,0.0,0.2286,3.75,9.96,2.69,0,1,0
O00000189,M00004,C0008620,2026-06-12,1,0,1,0,0,0,0,22.51,5.0,0,0.0,0,25.93,0.0,0.2703,7.01,15.23,3.69,1,0,0
O00000190,M00004,C0178594,2026-06-13,1,0,1,0,1,0,0,26.63,4.0,0,0.0,0,13.95,0.0,0.2573,3.59,7.61,2.75,0,1,0
O00000191,M00004,C0097589,2026-06-13,1,0,1,0,0,0,0,16.04,5.0,0,0.0,0,28.25,0.0,0.1634,4.62,10.25,13.38,1,0,0
O00000192,M00004,C0116202,2026-06-13,1,0,1,0,1,0,0,28.44,3.0,0,0.0,1,36.16,0.0,0.2156,7.8,17.86,10.51,0,1,0
O00000193,M00004,C0016846,2026-06-14,1,0,1,0,0,0,0,16.89,5.0,0,0.0,0,19.68,0.0,0.1991,3.92,12.04,3.73,1,0,0
O00000194,M00004,C0014710,2026-06-14,1,0,1,0,0,0,0,22.18,5.0,0,0.0,0,13.46,0.0,0.2648,3.57,7.43,2.46,0,1,0
O00000195,M00004,C0155903,2026-06-20,1,0,1,0,0,0,1,26.09,5.0,0,0.0,0,16.61,0.0,0.2818,4.68,8.32,3.61,0,1,0
O00000196,M00004,C0019572,2026-06-20,1,0,1,0,1,0,0,17.51,4.0,0,0.0,0,22.09,0.0,0.2969,6.56,15.27,0.27,1,0,0
O00000197,M00004,C0052418,2026-06-22,1,0,1,0,0,0,0,21.61,5.0,0,0.0,0,21.11,0.0,0.255,5.38,7.45,8.28,0,1,0
O00000198,M00004,C0187013,2026-06-22,1,0,1,0,0,0,0,18.76,5.0,0,0.0,0,15.92,0.0,0.2402,3.82,8.36,3.74,0,1,0
O00000199,M00004,C0034477,2026-06-22,1,0,1,0,0,0,0,22.51,4.0,0,0.0,0,24.18,0.0,0.2648,6.4,16.59,1.19,0,1,0
O00000200,M00004,C0035381,2026-06-23,1,0,1,0,1,0,0,17.44,4.0,0,0.0,0,14.07,0.0,0.2646,3.72,8.78,1.57,0,1,0
O00000201,M00005,C0051016,2026-02-05,1,0,1,0,0,0,0,17.91,5.0,1,17.24,0,21.49,0.0,0.2483,5.34,12.09,4.07,0,1,0
O00000202,M00005,C0043333,2026-02-07,1,0,1,0,0,0,0,24.04,5.0,0,0.0,0,43.89,0.0,0.2284,10.02,26.49,7.38,0,1,0
O00000203,M00005,C0199946,2026-02-24,1,0,1,0,0,0,0,12.25,4.0,0,0.0,0,13.44,0.0,0.2739,3.68,7.31,2.45,1,0,0
O00000204,M00005,C0084209,2026-02-26,1,0,1,0,0,0,0,29.83,5.0,0,0.0,0,25.97,0.0,0.316,8.21,12.03,5.73,0,1,0
O00000205,M00005,C0095492,2026-03-01,1,0,1,1,0,0,0,14.37,4.0,0,0.0,0,30.7,0.0,0.265,8.14,17.89,4.67,0,1,0
O00000206,M00005,C0076229,2026-03-07,1,0,1,0,0,0,0,24.11,5.0,0,0.0,0,13.16,0.0,0.2257,2.97,8.55,1.64,0,1,0
O00000207,M00005,C0026840,2026-03-15,1,0,1,0,0,0,1,27.76,4.0,0,0.0,0,35.35,0.0,0.2856,10.1,24.32,0.94,0,1,0
O00000208,M00005,C0001151,2026-03-24,1,0,1,0,0,0,0,14.06,4.0,0,0.0,0,29.12,0.0,0.2223,6.47,18.84,3.81,1,0,0
O00000209,M00005,C0011501,2026-03-25,1,0,1,0,0,0,0,20.42,5.0,0,0.0,0,33.23,0.0,0.3089,10.27,20.03,2.94,0,1,0
O00000210,M00005,C0018905,2026-03-25,1,0,1,0,0,0,0,18.32,4.0,0,0.0,0,25.34,0.0,0.15,3.8,10.33,11.21,0,1,0
O00000211,M00005,C0035205,2026-04-09,1,0,1,1,0,0,0,26.89,4.0,0,0.0,1,15.59,3.67,0.3114,4.86,9.95,-2.88,0,1,0
O00000212,M00005,C0188305,2026-04-10,1,0,1,0,0,0,0,35.77,4.0,0,0.0,0,32.45,0.0,0.2545,8.26,21.76,2.43,0,1,0
O00000213,M00005,C0108495,2026-04-19,1,0,1,0,0,0,0,17.98,5.0,0,0.0,0,18.51,0.0,0.2363,4.37,9.05,5.09,0,1,0
O00000214,M00005,C0120391,2026-04-21,1,0,1,0,0,0,0,26.7,5.0,0,0.0,0,24.42,0.0,0.2341,5.72,14.88,3.82,0,1,0
O00000215,M00005,C0138795,2026-04-24,1,0,1,0,0,0,0,15.07,5.0,0,0.0,0,20.17,4.66,0.2943,5.94,9.83,-0.26,0,1,0
O00000216,M00005,C0072379,2026-04-26,1,0,1,0,0,0,0,12.16,5.0,0,0.0,0,23.13,0.0,0.2173,5.03,13.59,4.52,0,1,0
O00000217,M00005,C0036271,2026-04-26,0,1,0,0,0,0,0,,,0,0.0,0,20.61,0.0,0.3089,6.37,11.79,2.45,0,0,0
O00000218,M00005,C0171680,2026-04-30,1,0,1,0,1,0,0,30.11,4.0,0,0.0,0,23.98,6.25,0.2394,5.74,12.06,-0.07,1,0,0
O00000219,M00005,C0181535,2026-05-01,1,0,1,0,0,0,0,20.38,4.0,0,0.0,0,67.04,0.0,0.2144,14.37,46.98,5.69,1,0,0
O00000220,M00005,C0179761,2026-05-04,1,0,1,0,0,0,0,9.69,5.0,0,0.0,0,24.8,0.0,0.2638,6.54,14.94,3.32,1,0,0
O00000221,M00005,C0081495,2026-05-10,1,0,1,0,0,0,0,22.77,3.0,0,0.0,0,14.53,0.0,0.3007,4.37,8.65,1.51,0,1,0
O00000222,M00005,C0114081,2026-05-11,1,0,1,0,0,0,0,21.43,4.0,0,0.0,0,28.68,2.34,0.2346,6.73,14.08,5.54,0,1,0
O00000223,M00005,C0190828,2026-05-11,1,0,1,0,0,0,0,28.63,4.0,0,0.0,0,42.21,0.0,0.2547,10.75,21.28,10.18,0,1,0
O00000224,M00005,C0097838,2026-05-13,1,0,1,0,0,0,0,21.7,5.0,0,0.0,0,30.45,0.0,0.3045,9.27,20.27,0.91,0,1,0
O00000225,M00005,C0194448,2026-05-15,1,0,1,0,0,0,0,16.65,4.0,0,0.0,0,27.16,6.77,0.2713,7.37,16.11,-3.08,0,1,0
O00000226,M00005,C0000609,2026-05-16,1,0,1,0,1,0,0,21.4,4.0,0,0.0,0,11.93,0.0,0.2842,3.39,7.14,1.39,0,1,0
O00000227,M00005,C0133061,2026-05-17,1,0,1,0,0,0,0,22.3,5.0,0,0.0,0,36.15,0.0,0.2143,7.75,20.34,8.06,0,1,0
O00000228,M00005,C0054938,2026-05-20,1,0,1,0,1,0,0,18.15,4.0,0,0.0,0,52.53,0.0,0.2537,13.33,24.8,14.4,0,1,0
O00000229,M00005,C0188367,2026-05-23,1,0,1,0,0,0,0,9.65,5.0,0,0.0,0,19.97,0.0,0.1928,3.85,11.13,4.99,0,1,0
O00000230,M00005,C0051277,2026-05-24,1,0,1,0,1,0,0,23.35,4.0,0,0.0,0,28.09,7.53,0.2559,7.19,11.7,1.67,0,1,0
O00000231,M00005,C0023866,2026-06-05,1,0,1,0,0,0,0,19.23,5.0,0,0.0,0,27.33,0.0,0.207,5.66,15.97,5.71,0,1,0
O00000232,M00005,C0176470,2026-06-06,1,0,1,0,0,0,0,19.71,5.0,0,0.0,0,25.34,0.0,0.2418,6.13,14.47,4.74,0,1,0
O00000233,M00005,C0129952,2026-06-08,1,0,1,0,0,0,0,11.98,5.0,0,0.0,0,26.37,0.0,0.2093,5.52,14.87,5.98,0,1,0
O00000234,M00005,C0173001,2026-06-10,1,0,1,1,0,0,0,10.34,5.0,0,0.0,0,39.78,7.47,0.2665,10.6,22.76,-1.06,0,1,0
O00000235,M00005,C0049035,2026-06-12,1,0,1,0,0,0,0,21.35,4.0,0,0.0,1,55.42,14.23,0.2291,12.69,28.39,0.11,0,1,0
O00000236,M00005,C0008217,2026-06-19,1,0,1,0,1,0,0,28.26,5.0,0,0.0,0,14.27,0.0,0.3025,4.32,6.99,2.96,0,1,0
O00000237,M00005,C0006007,2026-06-20,1,0,1,0,0,0,0,23.88,4.0,0,0.0,0,22.71,4.21,0.2102,4.77,12.52,1.2,0,1,0
O00000238,M00005,C0145906,2026-06-28,1,0,1,0,0,0,0,5.86,5.0,0,0.0,0,22.75,0.0,0.2211,5.03,8.03,9.69,1,0,0
O00000239,M00006,C0176379,2026-02-02,1,0,1,0,0,0,0,18.35,5.0,0,0.0,0,13.2,0.0,0.2029,2.68,6.31,4.21,1,0,0
O00000240,M00006,C0101605,2026-02-02,1,0,1,0,1,0,0,17.55,4.0,0,0.0,0,27.23,0.0,0.2369,6.45,14.63,6.14,0,1,0
O00000241,M00006,C0050302,2026-02-03,1,0,1,0,0,0,0,18.02,3.0,0,0.0,0,52.74,0.0,0.1932,10.19,27.43,15.12,0,1,0
O00000242,M00006,C0110673,2026-02-08,1,0,1,0,0,0,0,21.9,5.0,0,0.0,1,16.55,0.0,0.2859,4.73,10.69,1.12,0,1,0
O00000243,M00006,C0169293,2026-02-23,1,0,1,0,1,0,0,18.44,4.0,0,0.0,0,12.19,1.27,0.2012,2.45,7.78,0.68,0,1,0
O00000244,M00006,C0106181,2026-02-26,1,0,1,0,0,0,0,13.88,4.0,0,0.0,0,27.54,6.96,0.2352,6.48,11.05,3.06,0,1,0
O00000245,M00006,C0192520,2026-02-27,1,0,1,0,0,0,0,14.46,3.0,0,0.0,0,37.57,0.0,0.2797,10.51,17.69,9.37,0,1,0
O00000246,M00006,C0124394,2026-02-28,1,0,1,0,0,0,0,20.46,4.0,1,7.25,0,23.43,0.0,0.2853,6.68,13.64,3.1,1,0,0
O00000247,M00006,C0049789,2026-02-28,1,0,1,0,0,0,0,18.67,5.0,0,0.0,0,34.66,3.61,0.2123,7.36,16.15,7.54,1,0,0
O00000248,M00006,C0138346,2026-02-28,1,0,1,0,0,0,0,26.63,3.0,0,0.0,0,30.01,4.03,0.2643,7.93,12.53,5.51,0,1,0
O00000249,M00006,C0194678,2026-03-05,1,0,1,0,0,0,0,20.32,4.0,0,0.0,0,93.72,0.0,0.2535,23.76,40.08,29.88,1,0,0
O00000250,M00006,C0105971,2026-03-06,1,0,1,0,0,0,0,20.17,5.0,0,0.0,0,17.08,0.0,0.2765,4.72,8.54,3.82,0,1,0
O00000251,M00006,C0153947,2026-03-09,1,0,1,1,0,0,0,13.6,5.0,0,0.0,0,22.99,0.0,0.3043,6.99,11.79,4.2,1,0,0
O00000252,M00006,C0079564,2026-03-11,1,0,1,0,1,0,0,7.63,4.0,0,0.0,0,21.34,0.0,0.2548,5.44,12.83,3.08,1,0,0
O00000253,M00006,C0094815,2026-03-12,1,0,1,0,0,0,0,15.47,5.0,0,0.0,0,23.59,6.27,0.2647,6.24,12.01,-0.93,0,1,0
O00000254,M00006,C0140839,2026-03-13,1,0,1,0,0,0,0,14.04,2.0,0,0.0,0,12.21,0.0,0.3006,3.67,5.87,2.67,0,1,0
O00000255,M00006,C0126851,2026-03-14,1,0,1,0,0,0,0,23.84,5.0,0,0.0,0,32.48,0.0,0.2891,9.39,17.74,5.35,0,1,0
O00000256,M00006,C0100220,2026-03-15,1,0,1,0,0,0,1,22.61,3.0,0,0.0,0,38.69,0.0,0.2555,9.89,18.63,10.18,0,1,0
O00000257,M00006,C0042796,2026-03-15,1,0,1,0,1,0,0,17.5,5.0,0,0.0,0,21.42,0.0,0.205,4.39,9.74,7.29,1,0,0
O00000258,M00006,C0132687,2026-03-25,1,0,1,1,0,0,0,23.42,4.0,0,0.0,0,19.97,0.0,0.2413,4.82,9.02,6.13,0,1,0
O00000259,M00006,C0080980,2026-03-27,1,0,1,0,0,0,0,18.34,3.0,0,0.0,0,18.47,0.0,0.238,4.4,13.16,0.91,0,1,0
O00000260,M00006,C0160396,2026-03-27,1,0,1,0,0,0,0,18.14,4.0,0,0.0,0,15.95,3.03,0.2035,3.25,8.58,1.09,0,1,0
O00000261,M00006,C0059091,2026-03-28,1,0,1,0,0,0,1,19.73,4.0,0,0.0,0,25.54,0.0,0.2257,5.77,13.75,6.03,0,1,0
O00000262,M00006,C0130065,2026-04-08,1,0,1,0,0,0,0,21.79,4.0,0,0.0,0,54.72,0.0,0.3256,17.82,33.67,3.24,1,0,0
O00000263,M00006,C0079044,2026-04-08,1,0,1,0,0,0,0,9.86,5.0,0,0.0,0,14.45,0.0,0.2483,3.59,8.16,2.7,0,1,0
O00000264,M00006,C0184884,2026-04-11,1,0,1,0,0,0,0,20.65,5.0,0,0.0,0,38.19,9.19,0.2394,9.14,25.72,-5.86,0,1,0
O00000265,M00006,C0112446,2026-04-12,1,0,1,0,0,0,0,22.02,3.0,0,0.0,0,28.37,0.0,0.2416,6.85,15.21,6.31,1,0,0
O00000266,M00006,C0008810,2026-04-14,1,0,1,1,0,0,1,20.11,3.0,0,0.0,0,13.08,0.0,0.3019,3.95,8.43,0.7,0,1,0
O00000267,M00006,C0058317,2026-04-20,1,0,1,0,0,0,0,20.97,5.0,0,0.0,0,25.67,0.0,0.2838,7.28,13.99,4.39,1,0,0
O00000268,M00006,C0055689,2026-04-26,0,1,0,0,0,0,0,,,0,0.0,0,25.28,0.0,0.2959,7.48,12.32,5.48,0,0,0
O00000269,M00006,C0130087,2026-05-02,1,0,1,0,0,0,0,19.02,4.0,0,0.0,0,43.95,0.0,0.2696,11.85,26.14,5.96,0,1,0
O00000270,M00006,C0056554,2026-05-06,1,0,1,0,0,0,0,26.18,4.0,0,0.0,0,26.13,0.0,0.2935,7.67,16.21,2.25,0,1,0
O00000271,M00006,C0099317,2026-05-07,1,0,1,0,0,0,0,20.77,4.0,0,0.0,0,17.56,1.64,0.2744,4.82,8.91,2.2,1,0,0
O00000272,M00006,C0113888,2026-05-07,1,0,1,0,0,0,1,20.54,4.0,0,0.0,0,13.1,0.0,0.2756,3.61,8.12,1.37,0,1,0
O00000273,M00006,C0117855,2026-05-08,1,0,1,0,0,0,0,31.27,4.0,0,0.0,0,24.88,0.0,0.3091,7.69,14.87,2.32,0,1,0
O00000274,M00006,C0195259,2026-05-24,1,0,1,0,0,0,0,14.88,4.0,0,0.0,0,17.63,0.0,0.1898,3.35,9.27,5.01,0,1,0
O00000275,M00006,C0032941,2026-05-28,1,0,1,0,0,0,0,23.62,4.0,0,0.0,0,29.21,0.0,0.2352,6.87,13.8,8.54,0,1,0
O00000276,M00006,C0022313,2026-05-30,1,0,1,0,0,0,0,11.51,3.0,0,0.0,1,16.56,0.0,0.3076,5.09,9.24,2.22,0,1,0
O00000277,M00006,C0132270,2026-05-30,1,0,1,0,0,0,0,21.03,3.0,0,0.0,1,23.17,0.0,0.2557,5.92,16.42,0.82,0,1,0
O00000278,M00006,C0094085,2026-06-02,1,0,1,1,0,0,0,20.3,5.0,0,0.0,0,8.73,0.0,0.2493,2.18,4.08,2.48,1,0,0
O00000279,M00006,C0017758,2026-06-02,1,0,1,0,0,0,0,18.52,5.0,0,0.0,0,46.27,0.0,0.292,13.51,34.01,-1.25,0,1,0
O00000280,M00006,C0014223,2026-06-10,1,0,1,0,0,0,0,20.03,4.0,0,0.0,0,25.51,0.0,0.2644,6.74,14.25,4.52,0,1,0
O00000281,M00006,C0125958,2026-06-16,1,0,1,0,0,0,0,13.68,5.0,0,0.0,0,34.1,0.0,0.2286,7.8,19.46,6.84,0,1,0
O00000282,M00006,C0197206,2026-06-17,1,0,1,0,0,0,0,12.55,3.0,0,0.0,0,42.38,0.0,0.3338,14.15,23.81,4.42,0,1,0
O00000283,M00006,C0151332,2026-06-21,1,0,1,0,0,0,0,18.73,4.0,0,0.0,0,28.33,0.0,0.241,6.83,15.21,6.29,1,0,0
O00000284,M00006,C0083010,2026-06-25,1,0,1,0,0,0,0,15.69,5.0,0,0.0,0,14.62,0.0,0.2873,4.2,8.35,2.08,0,1,0
O00000285,M00007,C0100119,2026-02-01,1,0,1,0,1,0,0,16.84,4.0,0,0.0,0,30.53,0.0,0.2002,6.11,17.29,7.13,0,1,0
O00000286,M00007,C0080591,2026-02-01,1,0,1,0,0,0,1,26.4,4.0,0,0.0,0,22.66,0.0,0.2659,6.03,13.81,2.83,1,0,0
O00000287,M00007,C0169975,2026-02-02,1,0,1,0,0,0,0,10.3,5.0,0,0.0,0,25.8,0.0,0.2352,6.07,17.99,1.74,0,1,0
O00000288,M00007,C0020099,2026-02-04,1,0,1,0,0,0,0,15.05,5.0,0,0.0,0,14.34,0.0,0.211,3.03,7.76,3.55,0,1,0
O00000289,M00007,C0170574,2026-02-06,1,0,1,0,0,0,0,12.02,4.0,0,0.0,0,31.87,8.34,0.1861,5.93,17.79,-0.19,1,0,0
O00000290,M00007,C0016665,2026-02-08,1,0,1,1,0,0,0,32.32,5.0,0,0.0,0,26.67,0.0,0.2122,5.66,13.41,7.6,0,1,0
O00000291,M00007,C0107982,2026-02-11,1,0,1,0,0,0,0,23.62,4.0,0,0.0,0,29.76,0.0,0.2254,6.71,19.1,3.95,0,1,0
O00000292,M00007,C0040110,2026-02-14,1,0,1,0,0,0,0,31.62,5.0,0,0.0,0,29.59,0.0,0.1708,5.05,13.81,10.72,1,0,0
O00000293,M00007,C0153081,2026-02-14,1,0,1,0,0,0,1,24.54,3.0,0,0.0,0,45.8,0.0,0.2754,12.61,20.93,12.25,1,0,0
O00000294,M00007,C0072003,2026-02-15,1,0,1,0,0,0,0,17.39,4.0,0,0.0,0,43.36,9.85,0.2317,10.05,26.07,-2.6,1,0,0
O00000295,M00007,C0107597,2026-02-16,1,0,1,0,0,0,0,8.77,3.0,0,0.0,0,18.73,0.0,0.2582,4.84,12.59,1.31,1,0,0
O00000296,M00007,C0000897,2026-02-18,1,0,1,0,0,0,0,16.89,5.0,0,0.0,0,30.18,0.0,0.2289,6.91,17.27,6.0,0,1,0
O00000297,M00007,C0044267,2026-02-19,1,0,1,0,0,0,0,10.25,4.0,0,0.0,0,14.21,0.0,0.2494,3.54,8.16,2.5,0,1,0
O00000298,M00007,C0052209,2026-02-20,1,0,1,0,0,0,0,13.53,5.0,0,0.0,0,17.39,4.51,0.2683,4.67,9.1,-0.89,0,1,0
O00000299,M00007,C0174223,2026-02-20,1,0,1,0,1,0,0,17.41,4.0,0,0.0,0,34.45,0.0,0.2581,8.89,17.02,8.54,0,1,0
O00000300,M00007,C0180089,2026-02-21,1,0,1,0,0,0,0,11.7,5.0,0,0.0,0,28.69,0.0,0.2799,8.03,16.14,4.52,0,1,0
O00000301,M00007,C0118178,2026-02-21,1,0,1,0,0,0,0,21.46,4.0,0,0.0,0,28.18,0.0,0.267,7.53,19.05,1.6,0,1,0
O00000302,M00007,C0163873,2026-02-23,1,0,1,0,0,0,0,13.59,5.0,0,0.0,0,12.14,0.0,0.2737,3.32,7.57,1.24,0,1,0
O00000303,M00007,C0137094,2026-02-25,1,0,1,0,0,0,0,27.45,5.0,0,0.0,0,39.67,0.0,0.2688,10.66,21.64,7.37,1,0,0
O00000304,M00007,C0153790,2026-02-27,1,0,1,0,0,0,0,26.07,4.0,0,0.0,0,24.24,0.0,0.2957,7.17,14.79,2.29,0,1,0
O00000305,M00007,C0101846,2026-02-27,1,0,1,0,0,1,0,18.46,4.0,0,0.0,0,31.94,4.14,0.236,7.54,19.14,1.12,0,1,0
O00000306,M00007,C0163428,2026-03-02,1,0,1,0,0,0,0,24.86,3.0,0,0.0,0,20.31,0.0,0.3106,6.31,9.6,4.4,1,0,0
O00000307,M00007,C0186743,2026-03-06,1,0,1,0,0,0,0,25.77,3.0,0,0.0,0,13.7,0.0,0.2402,3.29,7.28,3.13,1,0,0
O00000308,M00007,C0017571,2026-03-07,1,0,1,0,1,0,0,30.54,4.0,0,0.0,0,14.19,2.56,0.2244,3.18,7.1,1.34,0,1,0
O00000309,M00007,C0055588,2026-03-08,1,0,1,0,1,0,0,21.76,4.0,0,0.0,0,24.93,3.27,0.2893,7.21,11.82,2.63,1,0,0
O00000310,M00007,C0032429,2026-03-10,1,0,1,0,0,0,0,20.33,4.0,0,0.0,0,12.96,3.56,0.268,3.47,5.39,0.54,1,0,0
O00000311,M00007,C0009413,2026-03-13,1,0,1,0,0,0,0,27.58,4.0,0,0.0,0,22.78,0.0,0.2693,6.13,13.6,3.05,0,1,0
O00000312,M00007,C0020393,2026-03-15,1,0,1,0,0,0,0,15.56,4.0,0,0.0,0,20.1,0.0,0.2536,5.1,15.19,-0.19,0,1,0
O00000313,M00007,C0117616,2026-03-18,1,0,1,0,0,0,0,18.2,4.0,0,0.0,0,30.39,0.0,0.2132,6.48,16.86,7.05,1,0,0
O00000314,M00007,C0055993,2026-03-20,1,0,1,0,0,0,0,25.87,5.0,0,0.0,0,42.38,0.0,0.2847,12.07,24.85,5.46,0,1,0
O00000315,M00007,C0035112,2026-03-20,1,0,1,0,0,0,0,15.82,4.0,0,0.0,0,33.99,0.0,0.1938,6.59,20.38,7.02,0,1,0
O00000316,M00007,C0051219,2026-03-22,1,0,1,0,0,0,0,20.63,4.0,0,0.0,0,25.63,0.0,0.2216,5.68,14.36,5.59,0,1,0
O00000317,M00007,C0000532,2026-03-24,1,0,1,0,0,0,0,12.48,3.0,0,0.0,0,20.59,3.52,0.2884,5.94,9.81,1.32,0,1,0
O00000318,M00007,C0022336,2026-03-24,1,0,1,0,0,0,0,8.56,4.0,0,0.0,0,32.05,0.0,0.2241,7.18,17.17,7.7,0,1,0
O00000319,M00007,C0043078,2026-03-25,1,0,1,0,0,0,0,17.61,4.0,0,0.0,0,85.14,0.0,0.2263,19.27,56.72,9.15,0,1,0
O00000320,M00007,C0159587,2026-03-25,1,0,1,0,0,0,0,30.32,4.0,0,0.0,0,32.33,0.0,0.2418,7.82,21.32,3.2,0,1,1
O00000321,M00007,C0124751,2026-03-26,1,0,1,0,0,0,0,11.07,4.0,0,0.0,0,24.38,0.0,0.2618,6.38,16.94,1.07,1,0,0
O00000322,M00007,C0027223,2026-03-26,1,0,1,0,0,0,0,24.0,5.0,1,7.49,0,17.1,0.0,0.2434,4.16,11.46,1.47,1,0,0
O00000323,M00007,C0157006,2026-03-27,1,0,1,0,0,0,0,15.53,5.0,0,0.0,0,17.91,3.82,0.2355,4.22,7.13,2.75,0,1,0
O00000324,M00007,C0069184,2026-03-28,1,0,1,0,0,0,0,17.61,4.0,0,0.0,0,22.74,0.0,0.2054,4.67,14.37,3.69,0,1,0
O00000325,M00007,C0104277,2026-03-29,1,0,1,0,0,0,0,29.28,4.0,0,0.0,0,26.27,3.13,0.2512,6.6,11.33,5.21,1,0,0
O00000326,M00007,C0049513,2026-03-29,1,0,1,0,0,0,0,9.02,4.0,0,0.0,0,20.31,0.0,0.2145,4.36,9.85,6.1,0,1,0
O00000327,M00007,C0084450,2026-03-29,1,0,1,0,0,0,1,14.07,3.0,1,15.04,0,19.53,0.0,0.2619,5.12,10.4,4.01,0,1,0
O00000328,M00007,C0133900,2026-03-30,1,0,1,0,0,1,0,21.96,5.0,0,0.0,0,33.07,8.03,0.224,7.41,15.77,1.87,0,1,0
O00000329,M00007,C0049349,2026-04-03,1,0,1,0,0,0,0,11.8,5.0,0,0.0,0,21.3,4.1,0.2416,5.15,12.61,-0.55,0,1,0
O00000330,M00007,C0182496,2026-04-04,1,0,1,0,0,0,0,25.88,4.0,0,0.0,0,32.41,0.0,0.2387,7.74,17.77,6.91,1,0,0
O00000331,M00007,C0031649,2026-04-05,1,0,1,0,0,0,0,20.51,4.0,0,0.0,0,15.55,0.0,0.2834,4.41,8.16,2.98,1,0,0
O00000332,M00007,C0196779,2026-04-06,1,0,1,0,0,0,0,25.52,5.0,0,0.0,0,27.72,0.0,0.258,7.15,15.13,5.44,0,1,0
O00000333,M00007,C0146713,2026-04-09,1,0,1,0,0,0,0,21.36,4.0,0,0.0,0,52.09,11.73,0.2153,11.21,24.26,4.89,0,1,0
O00000334,M00007,C0099058,2026-04-10,1,0,1,0,1,0,1,26.48,4.0,1,6.69,0,21.88,0.0,0.2006,4.39,13.49,4.0,0,1,0
