merchant_id,date,is_open,scheduled_hours,actual_open_hours,business_hours_consistency,temporary_closure_flag,orders_created,accepted_orders,cancelled_orders,merchant_delay_orders,avg_prep_minutes
M00004,2026-02-11,1,12.72,11.22,0.8819,0,1,1,0,0,24.1
M00004,2026-02-12,1,9.75,7.88,0.808,0,1,1,0,0,18.87
M00004,2026-02-13,1,9.68,6.82,0.7049,0,0,0,0,0,
M00004,2026-02-14,1,9.88,9.29,0.9405,0,1,1,0,0,26.72
M00004,2026-02-15,0,10.49,0.0,0.0,1,0,0,0,0,
M00004,2026-02-16,1,13.97,10.75,0.7698,0,3,3,0,0,16.01
M00004,2026-02-17,1,11.04,8.98,0.8138,0,1,1,0,0,22.66
M00004,2026-02-18,1,10.72,7.05,0.6576,0,0,0,0,0,
M00004,2026-02-19,1,11.48,8.64,0.7526,0,0,0,0,0,
M00004,2026-02-20,1,11.02,9.57,0.8684,0,0,0,0,0,
M00004,2026-02-21,1,8.56,6.21,0.7262,0,0,0,0,0,
M00004,2026-02-22,0,10.46,0.0,0.0,1,2,2,0,0,29.810000000000002
M00004,2026-02-23,1,13.07,11.18,0.8553,0,1,1,0,0,33.28
M00004,2026-02-24,1,10.34,7.84,0.758,0,0,0,0,0,
M00004,2026-02-25,1,11.3,9.76,0.864,0,1,1,0,0,12.8
M00004,2026-02-26,1,10.4,8.18,0.7864,0,1,1,0,0,22.25
M00004,2026-02-27,1,9.11,8.42,0.9241,0,2,2,0,0,15.645
M00004,2026-02-28,1,10.71,10.03,0.9368,0,2,2,0,0,22.46
M00004,2026-03-01,1,12.85,10.37,0.807,0,0,0,0,0,
M00004,2026-03-02,1,11.0,6.71,0.61,0,0,0,0,0,
M00004,2026-03-03,1,9.73,7.72,0.7935,0,1,1,0,0,32.8
M00004,2026-03-04,1,12.22,11.58,0.948,0,0,0,0,0,
M00004,2026-03-05,1,9.75,8.43,0.8654,0,0,0,0,0,
M00004,2026-03-06,1,12.42,10.08,0.8119,0,0,0,0,0,
M00004,2026-03-07,0,11.44,0.0,0.0,1,2,2,0,0,22.369999999999997
M00004,2026-03-08,1,11.45,10.38,0.9069,0,0,0,0,0,
M00004,2026-03-09,1,11.73,11.05,0.942,0,1,1,0,0,27.77
M00004,2026-03-10,1,10.08,10.08,1.0,0,0,0,0,0,
M00004,2026-03-11,1,10.67,10.25,0.96,0,0,0,0,0,
M00004,2026-03-12,0,8.75,0.0,0.0,1,1,1,0,0,23.35
M00004,2026-03-13,1,10.96,7.56,0.6897,0,0,0,0,0,
M00004,2026-03-14,1,11.81,8.9,0.754,0,1,1,0,0,10.46
M00004,2026-03-15,1,11.82,9.5,0.8034,0,0,0,0,0,
M00004,2026-03-16,1,10.06,7.31,0.7274,0,0,0,0,0,
M00004,2026-03-17,1,9.16,8.64,0.9432,0,1,1,0,0,18.14
M00004,2026-03-18,0,12.81,0.0,0.0,0,0,0,0,0,
M00004,2026-03-19,1,9.71,7.94,0.8172,0,0,0,0,0,
M00004,2026-03-20,1,11.56,9.93,0.8586,0,0,0,0,0,
M00004,2026-03-21,0,10.77,0.0,0.0,0,0,0,0,0,
M00004,2026-03-22,1,11.23,10.55,0.9394,0,0,0,0,0,
M00004,2026-03-23,1,8.94,7.33,0.8207,0,1,1,0,0,20.51
M00004,2026-03-24,1,9.43,9.42,0.9983,0,1,1,0,0,8.06
M00004,2026-03-25,1,9.31,7.52,0.8076,0,1,1,0,0,26.5
M00004,2026-03-26,0,10.07,0.0,0.0,0,0,0,0,0,
M00004,2026-03-27,0,10.93,0.0,0.0,0,1,1,0,0,12.75
M00004,2026-03-28,1,11.43,9.31,0.8144,0,0,0,0,0,
M00004,2026-03-29,1,9.92,9.05,0.9119,0,1,1,0,0,12.49
M00004,2026-03-30,1,8.91,8.61,0.9667,0,0,0,0,0,
M00004,2026-03-31,0,10.85,0.0,0.0,1,0,0,0,0,
M00004,2026-04-01,1,10.58,8.64,0.8171,0,2,2,0,1,24.28
M00004,2026-04-02,1,10.42,8.54,0.8196,0,2,2,0,0,24.36
M00004,2026-04-03,1,11.08,9.32,0.8405,0,0,0,0,0,
M00004,2026-04-04,1,9.4,8.53,0.9076,0,0,0,0,0,
M00004,2026-04-05,1,8.78,6.85,0.7802,0,2,2,0,0,22.805
M00004,2026-04-06,1,12.56,12.56,1.0,0,0,0,0,0,
M00004,2026-04-07,1,10.71,9.05,0.8445,0,0,0,0,0,
M00004,2026-04-08,1,10.07,6.12,0.6076,0,1,1,0,0,17.12
M00004,2026-04-09,1,12.15,8.94,0.7357,0,0,0,0,0,
M00004,2026-04-10,0,13.12,0.0,0.0,1,0,0,0,0,
M00004,2026-04-11,0,9.8,0.0,0.0,0,3,3,0,0,21.313333333333333
M00004,2026-04-12,1,9.68,7.29,0.7531,0,1,1,0,0,16.93
M00004,2026-04-13,1,11.27,9.3,0.825,0,0,0,0,0,
M00004,2026-04-14,1,10.52,9.37,0.8904,0,1,1,0,0,23.08
M00004,2026-04-15,1,9.56,8.31,0.8687,0,2,2,0,1,20.83
M00004,2026-04-16,1,11.37,8.6,0.7566,0,1,1,0,0,29.81
M00004,2026-04-17,1,10.87,8.56,0.7877,0,0,0,0,0,
M00004,2026-04-18,1,8.91,8.34,0.9358,0,0,0,0,0,
M00004,2026-04-19,1,8.83,6.84,0.7744,0,1,1,0,0,18.34
M00004,2026-04-20,1,11.2,9.03,0.8064,0,0,0,0,0,
M00004,2026-04-21,1,9.68,7.01,0.7242,0,0,0,0,0,
M00004,2026-04-22,1,11.92,10.94,0.9173,0,2,2,0,2,19.22
M00004,2026-04-23,1,10.25,9.02,0.8798,0,0,0,0,0,
M00004,2026-04-24,1,11.07,11.07,1.0,0,2,2,0,1,23.125
M00004,2026-04-25,1,11.83,7.97,0.6737,0,0,0,0,0,
M00004,2026-04-26,1,10.89,10.04,0.9217,0,1,1,0,0,20.94
M00004,2026-04-27,1,12.66,10.15,0.8013,0,1,1,0,0,25.94
M00004,2026-04-28,1,10.4,8.42,0.8101,0,0,0,0,0,
M00004,2026-04-29,1,9.61,7.38,0.7681,0,0,0,0,0,
M00004,2026-04-30,1,12.31,8.91,0.724,0,0,0,0,0,
M00004,2026-05-01,1,8.82,7.25,0.8218,0,1,0,1,0,
M00004,2026-05-02,1,10.2,6.23,0.6106,0,0,0,0,0,
M00004,2026-05-03,1,11.09,11.09,1.0,0,1,1,0,0,23.54
M00004,2026-05-04,1,10.74,7.79,0.7249,0,0,0,0,0,
M00004,2026-05-05,1,12.89,10.13,0.7864,0,0,0,0,0,
M00004,2026-05-06,1,10.87,9.88,0.909,0,1,1,0,0,16.95
M00004,2026-05-07,1,11.48,8.87,0.7728,0,1,1,0,0,31.41
M00004,2026-05-08,1,10.38,8.31,0.8,0,2,2,0,0,21.450000000000003
M00004,2026-05-09,1,11.89,10.82,0.9097,0,1,1,0,0,18.83
M00004,2026-05-10,1,10.46,9.73,0.93,0,1,1,0,0,18.66
M00004,2026-05-11,1,10.62,9.19,0.8656,0,1,1,0,1,28.42
M00004,2026-05-12,1,9.78,6.49,0.6634,0,4,4,0,0,22.5075
M00004,2026-05-13,1,11.54,10.51,0.9107,0,1,1,0,0,26.36
M00004,2026-05-14,1,10.92,9.37,0.8582,0,0,0,0,0,
M00004,2026-05-15,1,11.39,10.65,0.9354,0,1,1,0,0,25.25
M00004,2026-05-16,1,9.5,9.12,0.9603,0,0,0,0,0,
M00004,2026-05-17,1,10.56,9.85,0.9328,0,1,1,0,0,19.12
M00004,2026-05-18,1,11.54,9.2,0.797,0,0,0,0,0,
M00004,2026-05-19,1,12.53,11.95,0.9536,0,0,0,0,0,
M00004,2026-05-20,1,14.16,12.66,0.8938,0,1,1,0,0,28.53
M00004,2026-05-21,1,11.44,8.46,0.7396,0,2,2,0,1,25.86
M00004,2026-05-22,1,8.91,6.82,0.7656,0,3,3,0,0,16.843333333333334
M00004,2026-05-23,1,10.25,9.18,0.8952,0,1,1,0,0,26.3
M00004,2026-05-24,1,9.79,9.24,0.9445,0,1,1,0,0,28.08
M00004,2026-05-25,1,12.57,11.11,0.8839,0,0,0,0,0,
M00004,2026-05-26,1,12.2,11.39,0.9333,0,0,0,0,0,
M00004,2026-05-27,1,12.43,11.67,0.9388,0,0,0,0,0,
M00004,2026-05-28,1,10.21,8.94,0.8754,0,1,1,0,0,18.61
M00004,2026-05-29,1,11.93,9.41,0.7888,0,1,1,0,0,19.35
M00004,2026-05-30,1,12.19,6.42,0.5263,0,0,0,0,0,
M00004,2026-05-31,1,11.21,10.32,0.9205,0,0,0,0,0,
M00005,2026-02-01,1,9.75,7.1,0.7287,0,0,0,0,0,
M00005,2026-02-02,1,6.99,6.99,1.0,0,0,0,0,0,
M00005,2026-02-03,1,9.61,6.89,0.717,0,0,0,0,0,
M00005,2026-02-04,0,9.38,0.0,0.0,1,0,0,0,0,
M00005,2026-02-05,1,7.89,6.6,0.8358,0,1,1,0,0,17.91
M00005,2026-02-06,1,8.68,5.71,0.658,0,0,0,0,0,
M00005,2026-02-07,1,10.01,9.14,0.9128,0,1,1,0,0,24.04
M00005,2026-02-08,1,10.22,8.91,0.8713,0,0,0,0,0,
M00005,2026-02-09,1,8.8,7.38,0.8394,0,0,0,0,0,
M00005,2026-02-10,1,8.83,5.74,0.6502,0,0,0,0,0,
M00005,2026-02-11,0,10.21,0.0,0.0,0,0,0,0,0,
M00005,2026-02-12,1,8.19,8.19,1.0,0,0,0,0,0,
M00005,2026-02-13,1,6.53,5.1,0.7811,0,0,0,0,0,
M00005,2026-02-14,1,10.58,10.24,0.9682,0,0,0,0,0,
M00005,2026-02-15,1,10.26,9.4,0.9166,0,0,0,0,0,
M00005,2026-02-16,1,9.52,8.35,0.8776,0,0,0,0,0,
M00005,2026-02-17,1,8.82,7.23,0.82,0,0,0,0,0,
M00005,2026-02-18,1,8.21,6.03,0.7351,0,0,0,0,0,
M00005,2026-02-19,1,9.59,7.88,0.821,0,0,0,0,0,
M00005,2026-02-20,1,8.43,7.7,0.9127,0,0,0,0,0,
M00005,2026-02-21,1,10.28,9.01,0.8763,0,0,0,0,0,
M00005,2026-02-22,0,7.13,0.0,0.0,1,0,0,0,0,
M00005,2026-02-23,1,8.39,7.52,0.8968,0,0,0,0,0,
M00005,2026-02-24,1,8.47,8.05,0.9511,0,1,1,0,0,12.25
M00005,2026-02-25,1,7.61,6.83,0.8971,0,0,0,0,0,
M00005,2026-02-26,1,8.0,7.14,0.8933,0,1,1,0,0,29.83
M00005,2026-02-27,1,8.26,5.59,0.6774,0,0,0,0,0,
M00005,2026-02-28,1,10.78,8.76,0.8128,0,0,0,0,0,
M00005,2026-03-01,1,7.47,6.31,0.8438,0,1,1,0,1,14.37
M00005,2026-03-02,1,9.05,6.5,0.7187,0,0,0,0,0,
M00005,2026-03-03,1,8.94,8.07,0.9029,0,0,0,0,0,
M00005,2026-03-04,1,9.87,7.31,0.7412,0,0,0,0,0,
M00005,2026-03-05,1,10.35,8.48,0.8197,0,0,0,0,0,
M00005,2026-03-06,1,9.73,7.74,0.7952,0,0,0,0,0,
M00005,2026-03-07,1,8.19,5.9,0.7203,0,1,1,0,0,24.11
M00005,2026-03-08,1,8.91,7.83,0.8794,0,0,0,0,0,
M00005,2026-03-09,1,9.65,8.0,0.8287,0,0,0,0,0,
M00005,2026-03-10,1,11.42,10.91,0.9555,0,0,0,0,0,
M00005,2026-03-11,0,7.97,0.0,0.0,1,0,0,0,0,
M00005,2026-03-12,1,9.38,8.64,0.9204,0,0,0,0,0,
M00005,2026-03-13,1,9.64,6.88,0.714,0,0,0,0,0,
M00005,2026-03-14,1,6.87,5.7,0.8291,0,0,0,0,0,
M00005,2026-03-15,1,8.57,6.82,0.7953,0,1,1,0,0,27.76
M00005,2026-03-16,1,8.69,7.04,0.8099,0,0,0,0,0,
M00005,2026-03-17,1,10.91,9.39,0.8604,0,0,0,0,0,
M00005,2026-03-18,1,9.22,7.17,0.7781,0,0,0,0,0,
M00005,2026-03-19,1,8.56,5.58,0.6513,0,0,0,0,0,
M00005,2026-03-20,1,9.96,8.5,0.8539,0,0,0,0,0,
M00005,2026-03-21,1,9.98,9.4,0.9421,0,0,0,0,0,
M00005,2026-03-22,0,9.33,0.0,0.0,1,0,0,0,0,
M00005,2026-03-23,1,8.8,7.26,0.8244,0,0,0,0,0,
M00005,2026-03-24,1,8.87,6.76,0.7624,0,1,1,0,0,14.06
M00005,2026-03-25,1,7.74,7.59,0.9805,0,2,2,0,0,19.37
M00005,2026-03-26,1,9.65,8.47,0.8781,0,0,0,0,0,
M00005,2026-03-27,0,9.33,0.0,0.0,0,0,0,0,0,
M00005,2026-03-28,1,8.94,7.11,0.7951,0,0,0,0,0,
M00005,2026-03-29,0,9.52,0.0,0.0,1,0,0,0,0,
M00005,2026-03-30,1,7.23,6.29,0.8701,0,0,0,0,0,
M00005,2026-03-31,0,10.21,0.0,0.0,1,0,0,0,0,
M00005,2026-04-01,1,7.42,5.78,0.7787,0,0,0,0,0,
M00005,2026-04-02,1,9.51,9.49,0.9982,0,0,0,0,0,
M00005,2026-04-03,0,7.6,0.0,0.0,0,0,0,0,0,
M00005,2026-04-04,1,10.1,8.58,0.8495,0,0,0,0,0,
M00005,2026-04-05,1,11.32,9.89,0.874,0,0,0,0,0,
M00005,2026-04-06,1,11.06,9.64,0.8724,0,0,0,0,0,
M00005,2026-04-07,1,7.73,7.22,0.9337,0,0,0,0,0,
M00005,2026-04-08,1,9.09,6.55,0.7203,0,0,0,0,0,
M00005,2026-04-09,1,8.75,6.97,0.7961,0,1,1,0,1,26.89
M00005,2026-04-10,1,10.88,8.12,0.7465,0,1,1,0,0,35.77
M00005,2026-04-11,1,8.3,6.48,0.7809,0,0,0,0,0,
M00005,2026-04-12,1,6.68,6.65,0.9951,0,0,0,0,0,
M00005,2026-04-13,1,7.67,6.3,0.8217,0,0,0,0,0,
M00005,2026-04-14,0,10.13,0.0,0.0,1,0,0,0,0,
M00005,2026-04-15,1,10.31,8.12,0.7878,0,0,0,0,0,
M00005,2026-04-16,1,7.05,6.17,0.875,0,0,0,0,0,
M00005,2026-04-17,0,8.9,0.0,0.0,1,0,0,0,0,
M00005,2026-04-18,1,6.93,4.71,0.6788,0,0,0,0,0,
M00005,2026-04-19,1,9.4,7.34,0.7807,0,1,1,0,0,17.98
M00005,2026-04-20,1,11.12,9.65,0.8675,0,0,0,0,0,
M00005,2026-04-21,1,8.93,7.81,0.8752,0,1,1,0,0,26.7
M00005,2026-04-22,1,9.4,8.33,0.8863,0,0,0,0,0,
M00005,2026-04-23,1,7.56,5.84,0.7723,0,0,0,0,0,
M00005,2026-04-24,1,10.55,8.47,0.8034,0,1,1,0,0,15.07
M00005,2026-04-25,1,10.88,8.32,0.7646,0,0,0,0,0,
M00005,2026-04-26,1,10.16,9.94,0.9785,0,2,1,1,0,12.16
M00005,2026-04-27,1,9.54,9.54,1.0,0,0,0,0,0,
M00005,2026-04-28,1,8.47,5.78,0.6816,0,0,0,0,0,
M00005,2026-04-29,1,6.88,5.75,0.8363,0,0,0,0,0,
M00005,2026-04-30,1,6.61,5.97,0.9037,0,1,1,0,0,30.11
M00005,2026-05-01,1,10.28,9.31,0.9052,0,1,1,0,0,20.38
M00005,2026-05-02,1,7.75,5.93,0.7653,0,0,0,0,0,
M00005,2026-05-03,1,10.79,8.09,0.7502,0,0,0,0,0,
M00005,2026-05-04,1,9.02,5.71,0.6331,0,1,1,0,0,9.69
M00005,2026-05-05,1,9.56,6.11,0.6389,0,0,0,0,0,
M00005,2026-05-06,0,10.52,0.0,0.0,1,0,0,0,0,
M00005,2026-05-07,1,10.25,9.32,0.909,0,0,0,0,0,
M00005,2026-05-08,1,9.25,7.29,0.7881,0,0,0,0,0,
M00005,2026-05-09,1,7.66,6.26,0.8173,0,0,0,0,0,
M00005,2026-05-10,1,9.42,7.3,0.7748,0,1,1,0,0,22.77
M00005,2026-05-11,1,9.77,7.24,0.7411,0,2,2,0,0,25.03
M00005,2026-05-12,1,9.83,7.07,0.719,0,0,0,0,0,
M00005,2026-05-13,1,7.9,7.02,0.8885,0,1,1,0,0,21.7
M00005,2026-05-14,1,8.22,6.88,0.8376,0,0,0,0,0,
M00005,2026-05-15,1,8.92,7.92,0.8881,0,1,1,0,0,16.65
M00005,2026-05-16,1,9.68,7.41,0.7652,0,1,1,0,0,21.4
M00005,2026-05-17,1,8.15,7.3,0.8963,0,1,1,0,0,22.3
M00005,2026-05-18,1,8.33,5.16,0.6194,0,0,0,0,0,
M00005,2026-05-19,1,7.22,6.17,0.8548,0,0,0,0,0,
M00005,2026-05-20,1,9.46,7.3,0.7718,0,1,1,0,0,18.15
M00005,2026-05-21,1,8.88,7.12,0.8024,0,0,0,0,0,
M00005,2026-05-22,1,11.01,8.55,0.7766,0,0,0,0,0,
M00005,2026-05-23,1,7.67,7.04,0.9185,0,1,1,0,0,9.65
M00005,2026-05-24,1,10.16,9.95,0.9794,0,1,1,0,0,23.35
M00005,2026-05-25,0,9.31,0.0,0.0,0,0,0,0,0,
M00005,2026-05-26,1,11.23,8.57,0.7634,0,0,0,0,0,
M00005,2026-05-27,1,8.39,6.18,0.7367,0,0,0,0,0,
M00005,2026-05-28,1,8.08,5.83,0.7218,0,0,0,0,0,
M00005,2026-05-29,1,9.78,7.3,0.7464,0,0,0,0,0,
M00005,2026-05-30,0,7.9,0.0,0.0,0,0,0,0,0,
M00005,2026-05-31,0,9.22,0.0,0.0,1,0,0,0,0,
M00006,2026-02-01,1,8.06,7.52,0.9328,0,0,0,0,0,
M00006,2026-02-02,0,8.25,0.0,0.0,0,2,2,0,0,17.950000000000003
M00006,2026-02-03,1,7.82,6.49,0.8302,0,1,1,0,0,18.02
M00006,2026-02-04,1,9.49,8.14,0.8574,0,0,0,0,0,
M00006,2026-02-05,1,9.76,8.36,0.8565,0,0,0,0,0,
M00006,2026-02-06,1,9.29,8.4,0.9044,0,0,0,0,0,
M00006,2026-02-07,1,10.12,9.24,0.9122,0,0,0,0,0,
M00006,2026-02-08,1,8.77,6.77,0.7714,0,1,1,0,0,21.9
M00006,2026-02-09,1,9.38,8.41,0.8966,0,0,0,0,0,
M00006,2026-02-10,1,9.21,8.42,0.9144,0,0,0,0,0,
M00006,2026-02-11,1,8.62,6.34,0.7352,0,0,0,0,0,
M00006,2026-02-12,1,8.9,8.19,0.92,0,0,0,0,0,
M00006,2026-02-13,1,10.34,9.47,0.916,0,0,0,0,0,
M00006,2026-02-14,1,9.05,6.91,0.7632,0,0,0,0,0,
M00006,2026-02-15,1,9.2,7.29,0.7931,0,0,0,0,0,
M00006,2026-02-16,1,9.09,7.6,0.8361,0,0,0,0,0,
M00006,2026-02-17,1,8.73,7.98,0.9141,0,0,0,0,0,
M00006,2026-02-18,1,8.39,6.66,0.7945,0,0,0,0,0,
M00006,2026-02-19,1,8.59,7.68,0.8931,0,0,0,0,0,
M00006,2026-02-20,1,9.92,7.01,0.707,0,0,0,0,0,
M00006,2026-02-21,1,8.01,7.82,0.977,0,0,0,0,0,
M00006,2026-02-22,1,10.4,8.93,0.8593,0,0,0,0,0,
M00006,2026-02-23,1,9.61,7.39,0.7691,0,1,1,0,0,18.44
M00006,2026-02-24,1,9.11,8.05,0.8838,0,0,0,0,0,
M00006,2026-02-25,1,8.16,6.98,0.8558,0,0,0,0,0,
M00006,2026-02-26,0,9.9,0.0,0.0,0,1,1,0,0,13.88
M00006,2026-02-27,1,10.8,10.58,0.9796,0,1,1,0,0,14.46
M00006,2026-02-28,1,8.54,7.04,0.8246,0,3,3,0,0,21.92
M00006,2026-03-01,1,6.6,6.35,0.9618,0,0,0,0,0,
M00006,2026-03-02,1,9.35,7.9,0.845,0,0,0,0,0,
M00006,2026-03-03,1,8.91,6.43,0.7217,0,0,0,0,0,
M00006,2026-03-04,0,9.04,0.0,0.0,1,0,0,0,0,
M00006,2026-03-05,1,7.7,6.43,0.8353,0,1,1,0,0,20.32
M00006,2026-03-06,1,7.22,6.6,0.9139,0,1,1,0,0,20.17
M00006,2026-03-07,1,8.4,5.22,0.6211,0,0,0,0,0,
M00006,2026-03-08,1,7.6,7.46,0.9822,0,0,0,0,0,
M00006,2026-03-09,1,7.59,6.48,0.8536,0,1,1,0,1,13.6
M00006,2026-03-10,1,7.32,5.87,0.8014,0,0,0,0,0,
M00006,2026-03-11,1,8.86,7.74,0.8736,0,1,1,0,0,7.63
M00006,2026-03-12,1,6.45,4.52,0.7006,0,1,1,0,0,15.47
M00006,2026-03-13,1,7.27,7.27,1.0,0,1,1,0,0,14.04
M00006,2026-03-14,0,9.13,0.0,0.0,1,1,1,0,0,23.84
M00006,2026-03-15,1,7.9,6.56,0.8311,0,2,2,0,0,20.055
M00006,2026-03-16,1,9.43,9.32,0.9881,0,0,0,0,0,
M00006,2026-03-17,1,12.73,12.73,1.0,0,0,0,0,0,
M00006,2026-03-18,1,9.59,6.16,0.6423,0,0,0,0,0,
M00006,2026-03-19,1,9.61,8.99,0.9352,0,0,0,0,0,
M00006,2026-03-20,1,10.19,7.71,0.7564,0,0,0,0,0,
M00006,2026-03-21,1,6.89,5.68,0.8244,0,0,0,0,0,
M00006,2026-03-22,1,8.22,5.72,0.6965,0,0,0,0,0,
M00006,2026-03-23,1,6.46,4.94,0.7636,0,0,0,0,0,
M00006,2026-03-24,1,10.13,8.61,0.8501,0,0,0,0,0,
M00006,2026-03-25,1,11.05,9.55,0.8641,0,1,1,0,1,23.42
M00006,2026-03-26,1,8.74,7.27,0.8313,0,0,0,0,0,
M00006,2026-03-27,1,8.25,8.25,1.0,0,2,2,0,0,18.240000000000002
M00006,2026-03-28,1,7.74,7.74,1.0,0,1,1,0,0,19.73
M00006,2026-03-29,1,10.42,9.61,0.9216,0,0,0,0,0,
M00006,2026-03-30,1,8.91,6.1,0.6847,0,0,0,0,0,
M00006,2026-03-31,1,10.19,8.44,0.8281,0,0,0,0,0,
M00006,2026-04-01,1,9.3,9.13,0.9818,0,0,0,0,0,
M00006,2026-04-02,0,9.52,0.0,0.0,1,0,0,0,0,
M00006,2026-04-03,1,9.3,6.91,0.7435,0,0,0,0,0,
M00006,2026-04-04,0,10.96,0.0,0.0,1,0,0,0,0,
M00006,2026-04-05,1,9.94,9.42,0.9468,0,0,0,0,0,
M00006,2026-04-06,1,8.69,7.6,0.8743,0,0,0,0,0,
M00006,2026-04-07,1,10.27,8.14,0.7926,0,0,0,0,0,
M00006,2026-04-08,1,10.01,7.57,0.7554,0,2,2,0,0,15.825
M00006,2026-04-09,1,8.28,7.07,0.8538,0,0,0,0,0,
M00006,2026-04-10,1,9.59,8.46,0.8823,0,0,0,0,0,
M00006,2026-04-11,1,8.12,8.12,1.0,0,1,1,0,0,20.65
M00006,2026-04-12,0,8.53,0.0,0.0,1,1,1,0,0,22.02
M00006,2026-04-13,1,8.51,6.9,0.8105,0,0,0,0,0,
M00006,2026-04-14,1,9.92,8.29,0.836,0,1,1,0,1,20.11
M00006,2026-04-15,1,9.6,7.64,0.7959,0,0,0,0,0,
M00006,2026-04-16,1,9.94,6.78,0.6828,0,0,0,0,0,
M00006,2026-04-17,1,8.67,7.83,0.9032,0,0,0,0,0,
M00006,2026-04-18,1,7.1,6.81,0.9594,0,0,0,0,0,
M00006,2026-04-19,0,6.85,0.0,0.0,0,0,0,0,0,
M00006,2026-04-20,1,7.85,5.09,0.6487,0,1,1,0,0,20.97
M00006,2026-04-21,1,11.21,7.66,0.6832,0,0,0,0,0,
M00006,2026-04-22,1,8.38,6.68,0.7969,0,0,0,0,0,
M00006,2026-04-23,1,12.1,8.9,0.7354,0,0,0,0,0,
M00006,2026-04-24,1,9.23,7.22,0.7826,0,0,0,0,0,
M00006,2026-04-25,1,8.93,7.08,0.7927,0,0,0,0,0,
M00006,2026-04-26,0,8.5,0.0,0.0,1,1,0,1,0,
M00006,2026-04-27,1,9.08,8.61,0.9479,0,0,0,0,0,
M00006,2026-04-28,1,8.79,6.67,0.7584,0,0,0,0,0,
M00006,2026-04-29,1,7.57,6.59,0.8704,0,0,0,0,0,
M00006,2026-04-30,1,7.11,6.47,0.9102,0,0,0,0,0,
M00006,2026-05-01,0,9.71,0.0,0.0,0,0,0,0,0,
M00006,2026-05-02,1,8.56,6.59,0.7696,0,1,1,0,0,19.02
M00006,2026-05-03,1,8.94,8.65,0.9676,0,0,0,0,0,
M00006,2026-05-04,1,9.15,6.35,0.6943,0,0,0,0,0,
M00006,2026-05-05,1,9.86,9.67,0.9809,0,0,0,0,0,
M00006,2026-05-06,1,7.98,6.86,0.8603,0,1,1,0,0,26.18
M00006,2026-05-07,1,9.21,8.02,0.8707,0,2,2,0,0,20.655
M00006,2026-05-08,1,8.87,8.87,1.0,0,1,1,0,0,31.27
M00006,2026-05-09,1,7.68,7.68,1.0,0,0,0,0,0,
M00006,2026-05-10,1,9.41,7.99,0.8493,0,0,0,0,0,
M00006,2026-05-11,0,7.88,0.0,0.0,1,0,0,0,0,
M00006,2026-05-12,1,9.02,7.07,0.7834,0,0,0,0,0,
M00006,2026-05-13,1,8.25,6.22,0.7538,0,0,0,0,0,
M00006,2026-05-14,0,8.73,0.0,0.0,1,0,0,0,0,
M00006,2026-05-15,1,9.83,9.0,0.9149,0,0,0,0,0,
M00006,2026-05-16,1,8.61,7.0,0.8131,0,0,0,0,0,
M00006,2026-05-17,1,11.17,9.56,0.8559,0,0,0,0,0,
M00006,2026-05-18,1,9.48,7.1,0.7489,0,0,0,0,0,
M00006,2026-05-19,0,8.82,0.0,0.0,0,0,0,0,0,
M00006,2026-05-20,1,9.18,8.57,0.9328,0,0,0,0,0,
M00006,2026-05-21,1,11.14,9.08,0.8149,0,0,0,0,0,
M00006,2026-05-22,0,7.87,0.0,0.0,0,0,0,0,0,
M00006,2026-05-23,1,6.49,5.25,0.8086,0,0,0,0,0,
M00006,2026-05-24,0,7.06,0.0,0.0,0,1,1,0,0,14.88
M00006,2026-05-25,1,9.86,7.43,0.753,0,0,0,0,0,
M00006,2026-05-26,1,8.99,8.5,0.9458,0,0,0,0,0,
M00006,2026-05-27,1,9.62,8.83,0.9184,0,0,0,0,0,
M00006,2026-05-28,1,8.11,7.53,0.928,0,1,1,0,0,23.62
M00006,2026-05-29,1,8.66,6.59,0.7614,0,0,0,0,0,
M00006,2026-05-30,1,7.51,7.12,0.9479,0,2,2,0,0,16.27
M00006,2026-05-31,1,8.15,6.05,0.7425,0,0,0,0,0,
M00007,2026-02-01,1,11.67,9.37,0.8029,0,2,2,0,0,21.619999999999997
M00007,2026-02-02,1,11.69,9.58,0.8194,0,1,1,0,0,10.3
M00007,2026-02-03,0,12.05,0.0,0.0,1,0,0,0,0,
M00007,2026-02-04,1,10.41,8.0,0.769,0,1,1,0,0,15.05
M00007,2026-02-05,1,12.43,10.38,0.8353,0,0,0,0,0,
M00007,2026-02-06,1,10.68,9.9,0.9265,0,1,1,0,0,12.02
M00007,2026-02-07,1,12.53,11.46,0.9144,0,0,0,0,0,
M00007,2026-02-08,1,11.6,9.52,0.8207,0,1,1,0,1,32.32
M00007,2026-02-09,1,9.4,8.19,0.8714,0,0,0,0,0,
M00007,2026-02-10,0,10.84,0.0,0.0,1,0,0,0,0,
M00007,2026-02-11,1,10.73,10.2,0.9509,0,1,1,0,0,23.62
M00007,2026-02-12,1,8.96,6.58,0.7342,0,0,0,0,0,
M00007,2026-02-13,1,10.62,8.93,0.8412,0,0,0,0,0,
M00007,2026-02-14,1,9.65,6.79,0.7032,0,2,2,0,0,28.08
M00007,2026-02-15,1,10.22,9.48,0.9269,0,1,1,0,0,17.39
M00007,2026-02-16,1,10.14,8.29,0.8176,0,1,1,0,0,8.77
M00007,2026-02-17,0,10.49,0.0,0.0,1,0,0,0,0,
